SEM3,SEM5,MENTOR_EMAIL,SEM4,risk_label,past_count,INTERNAL_MARKS,EMAIL,YEAR,present_att,dropout_label,internal_pct,performance_overall,DEPT,SEM2,MENTOR,performance_label,prev_att,PREV_ATTENDANCE_PERC,dropout_score,RNO,attendance_pct,SEM7,SEM8,NAME,S.NO,BEHAVIOR_SCORE_10,risk_score,CURR_SEM,SEM1,performance_trend,behavior_pct,ATTENDED_DAYS_CURR,TOTAL_DAYS_CURR,past_avg,SEM6,batch_year
66.0,0.0,prof..kavya.pillai79@gmail.com,,normal,3,10.0,tanvi.bansal332@gmail.com,2.0,75.9,low,33.33,56.7,CSE(AI),66.0,Prof. Kavya Pillai,medium,66.0,66.0,32.21,24G31A9130,73.13,0.0,0.0,Tanvi Bansal,1288.0,6.8,43.3,4.0,62.0,0.0,68.0,63.0,83.0,64.67,0.0,2028.0
80.0,0.0,dr..sanjay.joshi27@gmail.com,,low,3,27.0,divya.bhat503@gmail.com,2.0,58.93,low,90.0,76.64,CSE,75.0,Dr. Sanjay Joshi,high,54.0,54.0,39.76,24G31A9921,56.15,0.0,0.0,Divya Bhat,1289.0,4.1,23.36,4.0,80.0,5.0,41.0,66.0,112.0,78.33,0.0,2028.0
44.0,0.0,dr..rajesh.kumar26@gmail.com,,low,3,23.0,ria.chopra249@gmail.com,2.0,85.54,low,76.67,73.76,CDS,95.0,Dr. Rajesh Kumar,high,60.0,60.0,22.4,24G31A8255,79.28,0.0,0.0,Ria Chopra,1290.0,7.4,26.24,4.0,72.0,-51.0,74.0,71.0,83.0,70.33,0.0,2028.0
,0.0,prof..priya.sharma55@gmail.com,0.0,low,2,19.0,vivek.malhotra285@gmail.com,2.0,88.89,low,63.33,78.87,ECE,73.0,Prof. Priya Sharma,high,88.0,88.0,15.18,24G31A8151,88.12,0.0,0.0,Vivek Malhotra,1291.0,8.3,21.13,3.0,97.0,-24.0,83.0,80.0,90.0,85.0,0.0,2028.0
82.0,0.0,prof..isha.mishra53@gmail.com,,low,3,29.0,pari.chopra410@gmail.com,2.0,85.0,low,96.67,90.14,EEE,92.0,Prof. Isha Mishra,high,68.0,68.0,17.04,24G31A4054,80.8,0.0,0.0,Pari Chopra,1292.0,7.7,9.86,4.0,97.0,-10.0,77.0,102.0,120.0,90.33,0.0,2028.0
75.0,0.0,prof..ritika.malhotra72@gmail.com,,low,3,22.0,arjun.mishra207@gmail.com,2.0,50.0,medium,73.33,65.95,MECH,54.0,Prof. Ritika Malhotra,medium,59.0,59.0,49.07,24G31B4964,49.0,0.0,0.0,Arjun Mishra,1293.0,2.2,34.05,4.0,84.0,21.0,22.0,49.0,98.0,71.0,0.0,2028.0
45.0,0.0,dr..anil.singh77@gmail.com,,normal,3,11.0,kriti.kapoor640@gmail.com,2.0,48.91,medium,36.67,45.84,CIVIL,43.0,Dr. Anil Singh,poor,40.0,40.0,58.24,24G31B5076,44.04,0.0,0.0,Kriti Kapoor,1294.0,1.8,54.16,4.0,76.0,2.0,18.0,45.0,92.0,54.67,0.0,2028.0
,0.0,prof..shreya.nair88@gmail.com,0.0,low,2,10.0,rohan.patel353@gmail.com,2.0,97.67,low,33.33,69.43,CSE(AI),82.0,Prof. Shreya Nair,medium,44.0,44.0,22.56,24G31A4242,83.87,0.0,0.0,Rohan Patel,1295.0,6.7,30.57,3.0,92.0,-10.0,67.0,84.0,86.0,87.0,0.0,2028.0
44.0,0.0,dr..vikram.reddy14@gmail.com,,low,3,19.0,pari.patel468@gmail.com,2.0,58.82,low,63.33,63.81,CSE,51.0,Dr. Vikram Reddy,medium,92.0,92.0,30.19,24G31B8621,68.88,0.0,0.0,Pari Patel,1296.0,9.3,36.19,4.0,84.0,-7.0,93.0,50.0,85.0,59.67,0.0,2028.0
60.0,0.0,dr..suresh.iyer86@gmail.com,,low,3,27.0,nitin.sinha175@gmail.com,2.0,72.28,low,90.0,80.6,CDS,79.0,Dr. Suresh Iyer,high,86.0,86.0,24.97,24G31A1192,74.09,0.0,0.0,Nitin Sinha,1297.0,6.3,19.4,4.0,97.0,-19.0,63.0,73.0,101.0,78.67,0.0,2028.0
77.0,0.0,dr..sanjay.joshi51@gmail.com,,low,3,12.0,deepak.kumar867@gmail.com,2.0,56.63,low,40.0,69.14,ECE,95.0,Dr. Sanjay Joshi,medium,85.0,85.0,35.01,24G31B7035,64.04,0.0,0.0,Deepak Kumar,1298.0,7.4,30.86,4.0,91.0,-18.0,74.0,47.0,83.0,87.67,0.0,2028.0
76.0,0.0,dr..nitin.verma59@gmail.com,,low,3,15.0,avni.patel816@gmail.com,2.0,78.07,low,50.0,63.41,EEE,56.0,Dr. Nitin Verma,medium,67.0,67.0,30.78,24G31A9985,73.75,0.0,0.0,Avni Patel,1299.0,5.7,36.59,4.0,75.0,20.0,57.0,89.0,114.0,69.0,0.0,2028.0
,0.0,prof..ritika.malhotra11@gmail.com,0.0,low,2,16.0,meera.malhotra262@gmail.com,2.0,86.75,low,53.33,70.87,MECH,75.0,Prof. Ritika Malhotra,high,70.0,70.0,31.43,24G31A6618,76.12,0.0,0.0,Meera Malhotra,1300.0,1.4,29.13,3.0,96.0,-21.0,14.0,72.0,83.0,85.5,0.0,2028.0
77.0,77.0,dr..anil.singh31@gmail.com,64.0,low,5,22.0,shreya.mishra670@gmail.com,3.0,52.1,low,73.33,69.43,CIVIL,61.0,Dr. Anil Singh,medium,53.0,53.0,38.93,25G31A6482,55.17,0.0,0.0,Shreya Mishra,1301.0,8.1,30.57,6.0,72.0,13.0,81.0,62.0,119.0,70.2,0.0,2027.0
83.0,,prof..priya.sharma85@gmail.com,83.0,low,4,27.0,avni.bhat395@gmail.com,3.0,67.86,low,90.0,79.92,CSE(AI),59.0,Prof. Priya Sharma,high,64.0,64.0,31.85,25G31B3329,65.5,0.0,0.0,Avni Bhat,1302.0,5.2,20.08,5.0,99.0,0.0,52.0,57.0,84.0,81.0,0.0,2027.0
92.0,,prof..anjali.menon93@gmail.com,73.0,low,4,28.0,zara.sharma203@gmail.com,3.0,55.65,low,93.33,83.73,CSE,91.0,Prof. Anjali Menon,high,61.0,61.0,30.02,25G31A8146,60.86,0.0,0.0,Zara Sharma,1303.0,9.7,16.27,5.0,78.0,-19.0,97.0,64.0,115.0,83.5,0.0,2027.0
80.0,,dr..nitin.verma61@gmail.com,78.0,low,4,18.0,neha.joshi193@gmail.com,3.0,80.49,low,60.0,71.13,CDS,69.0,Dr. Nitin Verma,high,91.0,91.0,20.87,25G31A1261,82.54,0.0,0.0,Neha Joshi,1304.0,8.0,28.87,5.0,67.0,-2.0,80.0,66.0,82.0,73.5,0.0,2027.0
75.0,,dr..nitin.verma42@gmail.com,91.0,low,4,16.0,karthik.saxena349@gmail.com,3.0,81.25,low,53.33,69.33,ECE,82.0,Dr. Nitin Verma,medium,81.0,81.0,31.74,25G31B7194,75.17,0.0,0.0,Karthik Saxena,1305.0,2.1,30.67,5.0,80.0,16.0,21.0,65.0,80.0,82.0,0.0,2027.0
81.0,,dr..sanjay.joshi74@gmail.com,84.0,low,4,27.0,harish.saxena464@gmail.com,3.0,78.18,low,90.0,80.05,EEE,47.0,Dr. Sanjay Joshi,high,77.0,77.0,23.36,25G31A1400,76.53,0.0,0.0,Harish Saxena,1306.0,6.4,19.95,5.0,95.0,3.0,64.0,86.0,110.0,76.75,0.0,2027.0
48.0,68.0,dr..suresh.iyer88@gmail.com,64.0,low,5,23.0,harish.joshi346@gmail.com,3.0,93.02,low,76.67,76.2,MECH,99.0,Dr. Suresh Iyer,high,55.0,55.0,19.86,25G31B6344,83.02,0.0,0.0,Harish Joshi,1307.0,6.9,23.8,6.0,94.0,4.0,69.0,80.0,86.0,74.6,0.0,2027.0
77.0,46.0,dr..suresh.iyer46@gmail.com,65.0,low,5,30.0,deepak.menon508@gmail.com,3.0,51.58,medium,100.0,73.38,CIVIL,89.0,Dr. Suresh Iyer,high,52.0,52.0,44.36,25G31A6566,50.21,0.0,0.0,Deepak Menon,1308.0,3.7,26.62,6.0,63.0,-19.0,37.0,49.0,95.0,68.0,0.0,2027.0
79.0,65.0,dr..vikram.reddy47@gmail.com,77.0,low,5,21.0,anjali.srivastava667@gmail.com,3.0,68.24,medium,70.0,70.57,CSE(AI),94.0,Dr. Vikram Reddy,high,57.0,57.0,40.3,25G31B3091,61.16,0.0,0.0,Anjali Srivastava,1309.0,2.0,29.43,6.0,79.0,-12.0,20.0,58.0,85.0,78.8,0.0,2027.0
79.0,93.0,prof..anjali.menon29@gmail.com,71.0,low,5,22.0,divya.agarwal641@gmail.com,3.0,67.52,low,73.33,76.29,CSE,75.0,Prof. Anjali Menon,high,79.0,79.0,30.29,25G31A2351,68.96,0.0,0.0,Divya Agarwal,1310.0,5.9,23.71,6.0,92.0,22.0,59.0,79.0,117.0,82.0,0.0,2027.0
91.0,,prof..isha.mishra68@gmail.com,90.0,low,4,27.0,shreya.gupta302@gmail.com,3.0,77.88,low,90.0,87.58,CDS,90.0,Prof. Isha Mishra,high,77.0,77.0,18.22,25G31A7233,78.72,0.0,0.0,Shreya Gupta,1311.0,8.8,12.42,5.0,84.0,-1.0,88.0,81.0,104.0,88.75,0.0,2027.0
72.0,77.0,dr..vikram.reddy66@gmail.com,64.0,low,5,16.0,ria.gupta470@gmail.com,3.0,86.81,low,53.33,64.72,ECE,74.0,Dr. Vikram Reddy,medium,59.0,59.0,32.85,25G31A6499,74.77,0.0,0.0,Ria Gupta,1312.0,2.2,35.28,6.0,77.0,13.0,22.0,79.0,91.0,72.8,0.0,2027.0
79.0,,prof..shreya.nair75@gmail.com,59.0,low,4,16.0,ritika.bansal166@gmail.com,3.0,88.39,low,53.33,69.11,EEE,83.0,Prof. Shreya Nair,medium,82.0,82.0,16.53,25G31B5343,87.88,0.0,0.0,Ritika Bansal,1313.0,9.6,30.89,5.0,60.0,-20.0,96.0,99.0,112.0,70.25,0.0,2027.0
97.0,53.0,prof..meera.desai64@gmail.com,73.0,low,5,29.0,ritika.bhatnagar851@gmail.com,3.0,87.5,low,96.67,86.83,MECH,76.0,Prof. Meera Desai,high,90.0,90.0,10.6,25G31A2532,88.85,0.0,0.0,Ritika Bhatnagar,1314.0,9.6,13.17,6.0,98.0,-20.0,96.0,70.0,80.0,79.4,0.0,2027.0
67.0,58.0,prof..divya.srivastava17@gmail.com,75.0,low,5,18.0,sanjay.menon755@gmail.com,3.0,64.96,medium,60.0,62.68,CIVIL,72.0,Prof. Divya Srivastava,medium,40.0,40.0,42.33,25G31B2876,57.87,0.0,0.0,Sanjay Menon,1315.0,4.4,37.32,6.0,66.0,-17.0,44.0,76.0,117.0,67.6,0.0,2027.0
60.0,,dr..rajesh.kumar80@gmail.com,72.0,low,4,22.0,nisha.desai649@gmail.com,3.0,67.33,low,73.33,69.08,CSE(AI),66.0,Dr. Rajesh Kumar,medium,94.0,94.0,26.83,25G31B5980,73.73,0.0,0.0,Nisha Desai,1316.0,7.8,30.92,5.0,59.0,12.0,78.0,68.0,101.0,64.25,0.0,2027.0
49.0,69.0,dr..nitin.verma40@gmail.com,45.0,low,5,30.0,sakshi.bansal212@gmail.com,3.0,98.04,low,100.0,74.18,CSE,72.0,Dr. Nitin Verma,high,73.0,73.0,19.12,25G31B6001,87.23,0.0,0.0,Sakshi Bansal,1317.0,4.0,25.82,6.0,56.0,24.0,40.0,100.0,102.0,58.2,0.0,2027.0
99.0,72.0,prof..shreya.nair20@gmail.com,68.0,low,5,11.0,aditya.kapoor979@gmail.com,3.0,77.12,medium,36.67,60.82,CDS,82.0,Prof. Shreya Nair,medium,57.0,57.0,40.84,25G31B5201,66.48,0.0,0.0,Aditya Kapoor,1318.0,1.1,39.18,6.0,72.0,4.0,11.0,91.0,118.0,78.6,0.0,2027.0
87.0,,dr..anil.singh62@gmail.com,79.0,low,4,28.0,nikhil.reddy155@gmail.com,3.0,85.0,low,93.33,82.23,ECE,70.0,Dr. Anil Singh,high,62.0,62.0,23.33,25G31B3757,77.2,0.0,0.0,Nikhil Reddy,1319.0,5.3,17.77,5.0,84.0,-8.0,53.0,85.0,100.0,80.0,0.0,2027.0
71.0,,prof..isha.mishra29@gmail.com,62.0,low,4,16.0,anjali.iyer627@gmail.com,3.0,58.14,low,53.33,68.42,EEE,96.0,Prof. Isha Mishra,medium,57.0,57.0,38.76,25G31B3923,58.8,0.0,0.0,Anjali Iyer,1320.0,6.7,31.58,5.0,93.0,-9.0,67.0,50.0,86.0,80.5,0.0,2027.0
72.0,51.0,prof..isha.mishra11@gmail.com,79.0,low,5,24.0,pooja.chatterjee673@gmail.com,3.0,81.71,low,80.0,69.26,MECH,62.0,Prof. Isha Mishra,medium,77.0,77.0,31.48,25G31B5709,74.4,0.0,0.0,Pooja Chatterjee,1321.0,1.8,30.74,6.0,68.0,-28.0,18.0,67.0,82.0,66.4,0.0,2027.0
85.0,,prof..meera.desai80@gmail.com,98.0,low,4,21.0,deepak.chopra578@gmail.com,3.0,96.3,low,70.0,79.6,CIVIL,98.0,Prof. Meera Desai,high,89.0,89.0,12.26,25G31B8981,92.81,0.0,0.0,Deepak Chopra,1322.0,7.6,20.4,5.0,46.0,13.0,76.0,78.0,81.0,81.75,0.0,2027.0
99.0,95.0,prof..divya.srivastava81@gmail.com,86.0,low,5,11.0,neha.bajaj765@gmail.com,3.0,41.38,medium,36.67,68.91,CSE(AI),92.0,Prof. Divya Srivastava,medium,85.0,85.0,42.81,25G31A3243,53.07,0.0,0.0,Neha Bajaj,1323.0,7.1,31.09,6.0,92.0,9.0,71.0,36.0,87.0,92.8,0.0,2027.0
72.0,,prof..meera.desai11@gmail.com,73.0,low,4,10.0,kumar.gupta930@gmail.com,3.0,85.19,low,33.33,62.44,CSE,89.0,Prof. Meera Desai,medium,41.0,41.0,28.02,25G31A4275,75.93,0.0,0.0,Kumar Gupta,1324.0,8.1,37.56,5.0,62.0,1.0,81.0,92.0,108.0,74.0,0.0,2027.0
89.0,80.0,prof..ritika.malhotra93@gmail.com,69.0,low,5,11.0,harsha.menon653@gmail.com,3.0,83.48,low,36.67,66.36,CDS,91.0,Prof. Ritika Malhotra,medium,47.0,47.0,32.12,25G31A8942,72.73,0.0,0.0,Harsha Menon,1325.0,4.9,33.64,6.0,91.0,11.0,49.0,96.0,115.0,84.0,0.0,2027.0
99.0,,dr..nitin.verma93@gmail.com,55.0,low,4,21.0,vinod.dasgupta571@gmail.com,3.0,98.25,low,70.0,74.26,ECE,99.0,Dr. Nitin Verma,high,40.0,40.0,27.3,25G31B8786,79.07,0.0,0.0,Vinod Dasgupta,1326.0,2.3,25.74,5.0,69.0,-44.0,23.0,112.0,114.0,80.5,0.0,2027.0
42.0,98.0,prof..meera.desai78@gmail.com,65.0,low,5,24.0,tanvi.dasgupta125@gmail.com,3.0,79.49,low,80.0,71.09,EEE,79.0,Prof. Meera Desai,high,85.0,85.0,29.83,25G31B4067,75.24,0.0,0.0,Tanvi Dasgupta,1327.0,2.6,28.91,6.0,61.0,33.0,26.0,93.0,117.0,69.0,0.0,2027.0
99.0,82.0,dr..nitin.verma94@gmail.com,61.0,low,5,18.0,sneha.bhat389@gmail.com,3.0,98.15,low,60.0,75.11,MECH,80.0,Dr. Nitin Verma,high,73.0,73.0,15.62,25G31B8032,90.4,0.0,0.0,Sneha Bhat,1328.0,7.1,24.89,6.0,78.0,21.0,71.0,106.0,108.0,80.0,0.0,2027.0
69.0,93.0,dr..vikram.reddy88@gmail.com,65.0,low,5,22.0,harish.verma691@gmail.com,3.0,88.29,low,73.33,75.54,CIVIL,99.0,Dr. Vikram Reddy,high,88.0,88.0,25.31,25G31B7166,81.6,0.0,0.0,Harish Verma,1329.0,2.2,24.46,6.0,76.0,28.0,22.0,98.0,111.0,80.4,0.0,2027.0
60.0,,dr..rajesh.kumar94@gmail.com,40.0,low,4,14.0,karthik.agarwal654@gmail.com,3.0,68.97,low,46.67,62.83,CSE(AI),91.0,Dr. Rajesh Kumar,medium,56.0,56.0,31.75,25G31A7499,68.38,0.0,0.0,Karthik Agarwal,1330.0,8.9,37.17,5.0,82.0,-20.0,89.0,80.0,116.0,68.25,0.0,2027.0
82.0,93.0,dr..vikram.reddy41@gmail.com,62.0,low,5,11.0,harsha.dutta616@gmail.com,3.0,66.25,low,36.67,62.5,CSE,56.0,Dr. Vikram Reddy,medium,95.0,95.0,29.2,25G31B9231,73.67,0.0,0.0,Harsha Dutta,1331.0,8.3,37.5,6.0,70.0,31.0,83.0,53.0,80.0,72.6,0.0,2027.0
52.0,,dr..sanjay.joshi45@gmail.com,47.0,low,4,16.0,vishal.bajaj611@gmail.com,3.0,91.36,low,53.33,61.56,CDS,74.0,Dr. Sanjay Joshi,medium,67.0,67.0,20.86,25G31A8198,85.55,0.0,0.0,Vishal Bajaj,1332.0,8.2,38.44,5.0,56.0,-5.0,82.0,74.0,81.0,57.25,0.0,2027.0
74.0,74.0,dr..suresh.iyer61@gmail.com,99.0,low,5,19.0,pooja.bajaj810@gmail.com,3.0,53.92,low,63.33,70.03,ECE,76.0,Dr. Suresh Iyer,high,75.0,75.0,36.98,25G31A9820,59.85,0.0,0.0,Pooja Bajaj,1333.0,7.1,29.97,6.0,62.0,-25.0,71.0,55.0,102.0,77.0,0.0,2027.0
86.0,,dr..rajesh.kumar96@gmail.com,90.0,low,4,14.0,varun.bajaj649@gmail.com,3.0,88.35,low,46.67,66.2,EEE,50.0,Dr. Rajesh Kumar,medium,74.0,74.0,28.52,25G31B1072,79.84,0.0,0.0,Varun Bajaj,1334.0,3.2,33.8,5.0,83.0,4.0,32.0,91.0,103.0,77.25,0.0,2027.0
71.0,,dr..anil.singh92@gmail.com,95.0,low,4,28.0,karthik.verma385@gmail.com,3.0,82.22,low,93.33,84.4,MECH,75.0,Dr. Anil Singh,high,51.0,51.0,19.23,25G31A4184,77.16,0.0,0.0,Karthik Verma,1335.0,9.4,15.6,5.0,80.0,24.0,94.0,74.0,90.0,80.25,0.0,2027.0
71.0,43.0,dr..rajesh.kumar89@gmail.com,78.0,low,5,21.0,ravi.kumar102@gmail.com,3.0,100.0,low,70.0,68.11,CIVIL,84.0,Dr. Rajesh Kumar,medium,50.0,50.0,24.64,25G31B3802,83.4,0.0,0.0,Ravi Kumar,1336.0,3.4,31.89,6.0,53.0,-35.0,34.0,99.0,99.0,65.8,0.0,2027.0
68.0,,dr..suresh.iyer85@gmail.com,60.0,low,4,15.0,aarav.kapoor139@gmail.com,3.0,70.45,low,50.0,61.54,CSE(AI),60.0,Dr. Suresh Iyer,medium,88.0,88.0,28.77,25G31B2255,74.62,0.0,0.0,Aarav Kapoor,1337.0,7.7,38.46,5.0,64.0,-8.0,77.0,62.0,88.0,63.0,0.0,2027.0
78.0,,prof..kavya.pillai61@gmail.com,70.0,low,4,25.0,zara.joshi911@gmail.com,3.0,96.67,low,83.33,82.12,CSE,96.0,Prof. Kavya Pillai,high,47.0,47.0,20.91,25G31B1332,81.97,0.0,0.0,Zara Joshi,1338.0,4.9,17.88,5.0,95.0,-8.0,49.0,116.01,120.0,84.75,0.0,2027.0
75.0,,dr..nitin.verma69@gmail.com,96.0,low,4,26.0,pari.nair105@gmail.com,3.0,79.41,low,86.67,81.59,CDS,53.0,Dr. Nitin Verma,high,51.0,51.0,22.01,25G31B8567,74.79,0.0,0.0,Pari Nair,1339.0,9.0,18.41,5.0,95.0,21.0,90.0,81.0,102.0,79.75,0.0,2027.0
73.0,,dr..nitin.verma27@gmail.com,67.0,normal,4,10.0,arjun.chopra351@gmail.com,3.0,52.58,medium,33.33,57.81,ECE,74.0,Dr. Nitin Verma,medium,87.0,87.0,43.41,25G31A4961,58.9,0.0,0.0,Arjun Chopra,1340.0,4.7,42.19,5.0,79.0,-6.0,47.0,51.0,97.0,73.25,0.0,2027.0
65.0,74.0,prof..kavya.pillai58@gmail.com,92.0,low,5,24.0,aryan.chopra436@gmail.com,3.0,99.12,low,80.0,79.26,EEE,80.0,Prof. Kavya Pillai,high,66.0,66.0,19.65,25G31B2863,86.38,0.0,0.0,Aryan Chopra,1341.0,3.8,20.74,6.0,93.0,-18.0,38.0,112.0,113.0,80.8,0.0,2027.0
91.0,,prof..priya.sharma44@gmail.com,69.0,low,4,30.0,ananya.kapoor834@gmail.com,3.0,64.71,low,100.0,79.45,MECH,60.0,Prof. Priya Sharma,high,40.0,40.0,39.06,25G31A8003,56.69,0.0,0.0,Ananya Kapoor,1342.0,3.4,20.55,5.0,94.0,-22.0,34.0,77.0,119.0,78.5,0.0,2027.0
75.0,,dr..suresh.iyer58@gmail.com,74.0,low,4,30.0,aditya.malhotra994@gmail.com,3.0,50.56,medium,100.0,76.66,CIVIL,76.0,Dr. Suresh Iyer,high,48.0,48.0,44.4,25G31B3833,48.89,0.0,0.0,Aditya Malhotra,1343.0,3.9,23.34,5.0,74.0,-1.0,39.0,45.0,89.0,74.75,0.0,2027.0
56.0,77.0,prof..priya.sharma56@gmail.com,81.0,low,5,18.0,simran.singh225@gmail.com,3.0,96.67,low,60.0,64.09,CSE(AI),56.0,Prof. Priya Sharma,medium,59.0,59.0,28.24,25G31B5844,81.57,0.0,0.0,Simran Singh,1344.0,2.1,35.91,6.0,58.0,-4.0,21.0,116.01,120.0,65.6,0.0,2027.0
71.0,87.0,dr..anil.singh41@gmail.com,93.0,low,5,16.0,pari.bajaj490@gmail.com,3.0,98.95,low,53.33,73.09,CSE,85.0,Dr. Anil Singh,high,72.0,72.0,18.87,25G31A9414,88.96,0.0,0.0,Pari Bajaj,1345.0,5.3,26.91,6.0,75.0,-6.0,53.0,94.0,95.0,82.2,0.0,2027.0
44.0,45.0,dr..vikram.reddy75@gmail.com,63.0,low,5,22.0,meera.kumar962@gmail.com,3.0,93.48,low,73.33,68.54,CDS,77.0,Dr. Vikram Reddy,medium,94.0,94.0,17.97,25G31B9411,89.93,0.0,0.0,Meera Kumar,1346.0,5.7,31.46,6.0,73.0,-18.0,57.0,86.0,92.0,60.4,0.0,2027.0
81.0,67.0,dr..anil.singh41@gmail.com,60.0,low,5,21.0,kumar.gupta249@gmail.com,3.0,42.45,medium,70.0,71.65,ECE,94.0,Dr. Anil Singh,high,81.0,81.0,42.53,25G31A4081,52.02,0.0,0.0,Kumar Gupta,1347.0,6.1,28.35,6.0,96.0,7.0,61.0,45.0,106.0,79.6,0.0,2027.0
99.0,84.0,prof..meera.desai53@gmail.com,74.0,low,5,26.0,sneha.dasgupta964@gmail.com,3.0,74.36,low,86.67,84.91,EEE,83.0,Prof. Meera Desai,high,52.0,52.0,23.11,25G31A9677,71.75,0.0,0.0,Sneha Dasgupta,1348.0,9.3,15.09,6.0,95.0,10.0,93.0,87.0,117.0,87.0,0.0,2027.0
56.0,61.0,dr..sanjay.joshi18@gmail.com,73.0,low,5,22.0,rahul.sharma893@gmail.com,3.0,74.71,low,73.33,71.47,MECH,62.0,Dr. Sanjay Joshi,high,74.0,74.0,23.06,25G31A6356,76.5,0.0,0.0,Rahul Sharma,1349.0,9.4,28.53,6.0,81.0,-12.0,94.0,65.0,87.0,66.6,0.0,2027.0
99.0,,dr..harish.rao28@gmail.com,72.0,low,4,30.0,ananya.srivastava696@gmail.com,3.0,68.13,low,100.0,76.88,CIVIL,43.0,Dr. Harish Rao,high,49.0,49.0,29.7,25G31A8120,65.39,0.0,0.0,Ananya Srivastava,1350.0,7.9,23.12,5.0,51.0,-27.0,79.0,62.0,91.0,66.25,0.0,2027.0
79.0,,prof..divya.srivastava42@gmail.com,77.0,low,4,16.0,deepak.bajaj851@gmail.com,3.0,82.61,low,53.33,65.06,CSE(AI),57.0,Prof. Divya Srivastava,medium,46.0,46.0,27.54,25G31B1424,74.93,0.0,0.0,Deepak Bajaj,1351.0,7.9,34.94,5.0,58.0,-2.0,79.0,76.0,92.0,67.75,0.0,2027.0
65.0,,prof..isha.mishra98@gmail.com,78.0,low,4,20.0,rahul.bhatnagar224@gmail.com,3.0,96.67,low,66.67,72.36,CSE,72.0,Prof. Isha Mishra,high,70.0,70.0,21.23,25G31A6995,86.07,0.0,0.0,Rahul Bhatnagar,1352.0,4.4,27.64,5.0,83.0,13.0,44.0,116.01,120.0,74.5,0.0,2027.0
77.0,,dr..anil.singh83@gmail.com,56.0,low,4,26.0,diya.singh896@gmail.com,3.0,90.38,low,86.67,79.91,CDS,76.0,Dr. Anil Singh,high,56.0,56.0,15.58,25G31A7649,84.07,0.0,0.0,Diya Singh,1353.0,9.6,20.09,5.0,83.0,-21.0,96.0,94.0,104.0,73.0,0.0,2027.0
80.0,79.0,dr..suresh.iyer19@gmail.com,53.0,low,5,23.0,harish.menon129@gmail.com,3.0,94.92,low,76.67,71.31,ECE,60.0,Dr. Suresh Iyer,high,40.0,40.0,27.14,25G31B6906,78.04,0.0,0.0,Harish Menon,1354.0,3.6,28.69,6.0,76.0,26.0,36.0,112.0,118.0,69.6,0.0,2027.0
90.0,57.0,prof..anjali.menon32@gmail.com,79.0,low,5,17.0,kavya.dasgupta312@gmail.com,3.0,98.75,low,56.67,72.87,EEE,99.0,Prof. Anjali Menon,high,45.0,45.0,17.16,25G31B9614,86.83,0.0,0.0,Kavya Dasgupta,1355.0,8.7,27.13,6.0,60.0,-22.0,87.0,79.0,80.0,77.0,0.0,2027.0
68.0,71.0,prof..shreya.nair14@gmail.com,81.0,low,5,24.0,suresh.iyer982@gmail.com,3.0,87.06,low,80.0,75.78,MECH,58.0,Prof. Shreya Nair,high,81.0,81.0,21.01,25G31B8634,82.84,0.0,0.0,Suresh Iyer,1356.0,5.7,24.22,6.0,87.0,-10.0,57.0,74.0,85.0,73.0,0.0,2027.0
83.0,71.0,dr..vikram.reddy83@gmail.com,75.0,normal,5,12.0,esha.chopra471@gmail.com,3.0,92.45,low,40.0,59.35,CIVIL,46.0,Dr. Vikram Reddy,medium,92.0,92.0,23.15,25G31A9781,88.02,0.0,0.0,Esha Chopra,1357.0,4.9,40.65,6.0,42.0,-4.0,49.0,98.0,106.0,63.4,0.0,2027.0
64.0,49.0,dr..rajesh.kumar84@gmail.com,66.0,low,5,10.0,kumar.agarwal625@gmail.com,3.0,100.0,low,33.33,60.77,CSE(AI),96.0,Dr. Rajesh Kumar,medium,80.0,80.0,13.98,25G31B9432,95.5,0.0,0.0,Kumar Agarwal,1358.0,9.5,39.23,6.0,42.0,-17.0,95.0,86.0,86.0,63.4,0.0,2027.0
88.0,68.0,prof..anjali.menon82@gmail.com,80.0,low,5,19.0,suresh.das242@gmail.com,3.0,85.37,low,63.33,74.58,CSE,93.0,Prof. Anjali Menon,high,69.0,69.0,24.95,25G31A5699,78.86,0.0,0.0,Suresh Das,1359.0,5.3,25.42,6.0,82.0,-12.0,53.0,70.0,82.0,82.2,0.0,2027.0
64.0,,dr..rajesh.kumar33@gmail.com,56.0,low,4,14.0,vinod.reddy288@gmail.com,3.0,68.33,low,46.67,62.53,CDS,64.0,Dr. Rajesh Kumar,medium,95.0,95.0,28.76,25G31A3502,74.53,0.0,0.0,Vinod Reddy,1360.0,7.7,37.47,5.0,84.0,-8.0,77.0,82.0,120.0,67.0,0.0,2027.0
70.0,,dr..harish.rao69@gmail.com,83.0,low,4,28.0,aarav.chatterjee350@gmail.com,3.0,42.42,medium,93.33,77.61,ECE,82.0,Dr. Harish Rao,high,67.0,67.0,42.76,25G31A5375,48.9,0.0,0.0,Aarav Chatterjee,1361.0,5.8,22.39,5.0,80.0,13.0,58.0,42.0,99.0,78.75,0.0,2027.0
88.0,,prof..meera.desai48@gmail.com,53.0,low,4,17.0,suresh.das989@gmail.com,3.0,94.57,low,56.67,72.92,EEE,86.0,Prof. Meera Desai,high,73.0,73.0,13.79,25G31A8085,90.5,0.0,0.0,Suresh Das,1362.0,9.7,27.08,5.0,73.0,-35.0,97.0,87.0,92.0,75.0,0.0,2027.0
